Locus_tag	Gene product (predicted)	Batch culture 1	Batch culture 2	standard deviation	Unlimited bioreactor 1	Unlimited bioreactor 2	standard deviation
MBURv2_160535	"H+-transporting two-sector ATPase, gamma subunit"	48	53	3.535533906	58	60	1.414213562
MBURv2_190074	conserved protein of unknown function	36	54	12.72792206	58	51	4.949747468
MBURv2_210237	protein of unknown function	78	65	9.192388155	58	66	5.656854249
MBURv2_210335	6-phosphogluconate dehydrogenase NAD-binding	20	49	20.50609665	58	54	2.828427125
MBURv2_10087	conserved protein of unknown function	25	24	0.707106781	57	49	5.656854249
MBURv2_20042	transposase (fragment)	60	71	7.778174593	57	69	8.485281374
MBURv2_20241	Ribonuclease VapC1	21	61	28.28427125	57	55	1.414213562
MBURv2_20374	putative xanthine dehydrogenase accessory factor	77	73	2.828427125	57	63	4.242640687
MBURv2_20391	"7,8-diaminopelargonic acid synthase, PLP-dependent"	75	61	9.899494937	57	59	1.414213562
MBURv2_20500	conserved protein of unknown function	0	39	27.57716447	57	57	0
MBURv2_50039	conserved protein of unknown function	39	41	1.414213562	57	51	4.242640687
MBURv2_50097	protein of unknown function	87	60	19.09188309	57	49	5.656854249
MBURv2_50394	"H+-transporting ATP synthase, subunit I (AtpI)"	44	58	9.899494937	57	57	0
MBURv2_60208	conserved protein of unknown function	74	55	13.43502884	57	54	2.121320344
MBURv2_100002	conserved protein of unknown function	48	63	10.60660172	57	54	2.121320344
MBURv2_130065	Multidrug resistance protein	82	74	5.656854249	57	59	1.414213562
MBURv2_130669	conserved protein of unknown function	35	43	5.656854249	57	48	6.363961031
MBURv2_130958	Helicase domain protein	50	61	7.778174593	57	61	2.828427125
MBURv2_160006	ISAtfe-like protein	35	36	0.707106781	57	47	7.071067812
MBURv2_160011	conserved protein of unknown function	48	55	4.949747468	57	45	8.485281374
MBURv2_160229	"Carbohydrate kinase, PfkB family"	20	39	13.43502884	57	53	2.828427125
MBURv2_160260	conserved protein of unknown function	43	77	24.04163056	57	59	1.414213562
MBURv2_180009	conserved protein of unknown function	248	204	31.11269837	57	58	0.707106781
MBURv2_210242	conserved protein of unknown function	47	43	2.828427125	57	61	2.828427125
MBURv2_210403	Methylated-DNA/protein-cysteine methyltransferase	0	26	18.38477631	57	51	4.242640687
MBURv2_210433	conserved protein of unknown function	25	20	3.535533906	57	48	6.363961031
MBURv2_210540	Membrane-bound lytic murein transglycosylase F	83	52	21.92031022	57	56	0.707106781
MBURv2_240019	protein of unknown function	105	68	26.1629509	57	46	7.778174593
MBURv2_20290	protein of unknown function	117	93	16.97056275	56	71	10.60660172
MBURv2_20345	conserved protein of unknown function	90	68	15.55634919	56	53	2.121320344
MBURv2_30006	exported protein of unknown function	42	82	28.28427125	56	54	1.414213562
MBURv2_30070	conserved protein of unknown function	0	26	18.38477631	56	44	8.485281374
MBURv2_30133	conserved exported protein of unknown function	45	76	21.92031022	56	44	8.485281374
MBURv2_50005	putative iron-regulated membrane protein	58	65	4.949747468	56	63	4.949747468
MBURv2_50086	Molybdenum cofactor guanylyltransferase	44	69	17.67766953	56	54	1.414213562
MBURv2_50141	conserved protein of unknown function	207	156	36.06244584	56	76	14.14213562
MBURv2_50153	conserved protein of unknown function	61	52	6.363961031	56	57	0.707106781
MBURv2_50164	"carbamoyl phosphate phosphatase, hydrogenase 3 maturation protein"	56	62	4.242640687	56	58	1.414213562
MBURv2_50168	protein of unknown function	54	46	5.656854249	56	56	0
MBURv2_50240	conserved protein of unknown function	83	60	16.26345597	56	60	2.828427125
MBURv2_60112	Nitrite transporter	47	37	7.071067812	56	51	3.535533906
MBURv2_60280	protein of unknown function	140	52	62.22539674	56	53	2.121320344
MBURv2_60319	Integrase catalytic region	53	57	2.828427125	56	55	0.707106781
MBURv2_60399	conserved protein of unknown function	53	45	5.656854249	56	46	7.071067812
MBURv2_120003	putative nucleotidyltransferase	115	56	41.71930009	56	55	0.707106781
MBURv2_120024	membrane protein of unknown function	38	54	11.3137085	56	59	2.121320344
MBURv2_130154	conserved protein of unknown function	57	69	8.485281374	56	54	1.414213562
MBURv2_130217	fused chemotaxis regulator ; protein-glutamate methylesterase in two-component regulatory system with CheA	87	55	22.627417	56	54	1.414213562
MBURv2_130973	protein of unknown function	42	32	7.071067812	56	44	8.485281374
MBURv2_160013	aquaporin	36	44	5.656854249	56	58	1.414213562
MBURv2_160196	DNA replication and repair protein RecF	32	51	13.43502884	56	56	0
MBURv2_160341	putative Methyl-accepting chemotaxis protein	36	60	16.97056275	56	58	1.414213562
MBURv2_160536	ATP synthase subunit alpha 2	69	56	9.192388155	56	60	2.828427125
MBURv2_160547	conserved membrane protein of unknown function	56	60	2.828427125	56	57	0.707106781
MBURv2_210059	conserved protein of unknown function	100	61	27.57716447	56	56	0
MBURv2_210097	conserved protein of unknown function	102	72	21.21320344	56	52	2.828427125
MBURv2_210329	conserved exported protein of unknown function	73	39	24.04163056	56	55	0.707106781
MBURv2_210392	conserved protein of unknown function	0	52	36.76955262	56	53	2.121320344
MBURv2_240014	DEAH ATP-dependent helicase	35	51	11.3137085	56	54	1.414213562
MBURv2_240021	conserved protein of unknown function	65	44	14.8492424	56	51	3.535533906
MBURv2_240046	conserved protein of unknown function	44	56	8.485281374	56	48	5.656854249
MBURv2_240049	protein of unknown function	34	48	9.899494937	56	47	6.363961031
MBURv2_250025	putative flagellar export pore protein	67	45	15.55634919	56	58	1.414213562
MBURv2_20182	conserved protein of unknown function	78	30	33.9411255	55	48	4.949747468
MBURv2_20220	Pimelyl-[acyl-carrier protein] methyl ester esterase	46	34	8.485281374	55	59	2.828427125
MBURv2_20246	"CRISPR-associated protein Cas6/Csy4, subtype I-F/YPEST"	110	88	15.55634919	55	56	0.707106781
MBURv2_20303	conserved hypothetical protein	88	76	8.485281374	55	55	0
MBURv2_20390	putative Diguanylate cyclase	74	66	5.656854249	55	54	0.707106781
MBURv2_20411	Smr protein/MutS2	123	54	48.7903679	55	57	1.414213562
MBURv2_50139	Type VI secretion system Vgr family protein	76	70	4.242640687	55	54	0.707106781
MBURv2_60048	conserved membrane protein of unknown function	54	54	0	55	53	1.414213562
MBURv2_60152	Copper resistance protein CopC	24	50	18.38477631	55	48	4.949747468
MBURv2_60301	protein of unknown function	118	52	46.66904756	55	59	2.828427125
MBURv2_60308	Glyoxalase/bleomycin resistance protein/dioxygenase	57	60	2.121320344	55	45	7.071067812
MBURv2_80037	"excinulease of nucleotide excision repair, DNA damage recognition component"	65	45	14.14213562	55	56	0.707106781
MBURv2_80096	Thioredoxin C-3	60	58	1.414213562	55	49	4.242640687
MBURv2_130155	toxin of the YoeB-YefM toxin-antitoxin system	33	62	20.50609665	55	52	2.121320344
MBURv2_130164	conserved protein of unknown function	46	45	0.707106781	55	53	1.414213562
MBURv2_130268	Band 7 protein	99	77	15.55634919	55	58	2.121320344
MBURv2_130735	Beta-lactamase-like protein	69	43	18.38477631	55	49	4.242640687
MBURv2_160343	"Two component transcriptional regulator, LuxR family"	67	52	10.60660172	55	47	5.656854249
MBURv2_210442	"cysteine desulfurase (tRNA sulfurtransferase), PLP-dependent"	50	60	7.071067812	55	60	3.535533906
MBURv2_20031	Extracellular solute-binding protein family 5	51	70	13.43502884	54	53	0.707106781
MBURv2_20377	"Xanthine dehydrogenase, large subunit"	54	58	2.828427125	54	56	1.414213562
MBURv2_20384	protein of unknown function	0	54	38.18376618	54	49	3.535533906
MBURv2_20462	conserved exported protein of unknown function	86	43	30.40559159	54	51	2.121320344
MBURv2_50136	putative ClpA/B-type chaperone (evpH-like)	109	69	28.28427125	54	60	4.242640687
MBURv2_50289	conserved protein of unknown function	70	69	0.707106781	54	51	2.121320344
MBURv2_60137	protein of unknown function	112	28	59.39696962	54	43	7.778174593
MBURv2_60141	conserved protein of unknown function	54	50	2.828427125	54	57	2.121320344
MBURv2_60229	protein of unknown function	161	87	52.32590181	54	51	2.121320344
MBURv2_60234	putative esterase	50	52	1.414213562	54	49	3.535533906
MBURv2_60400	conserved protein of unknown function	110	55	38.89087297	54	52	1.414213562
MBURv2_80087	conserved membrane protein of unknown function	55	46	6.363961031	54	55	0.707106781
MBURv2_130041	conserved protein of unknown function	33	42	6.363961031	54	37	12.02081528
MBURv2_130069	conserved protein of unknown function	0	46	32.52691193	54	47	4.949747468
MBURv2_130093	conserved protein of unknown function	0	70	49.49747468	54	49	3.535533906
MBURv2_130222	"putative ATP-binding region, ATPase-like:Histidine kinase A, N-terminal"	76	53	16.26345597	54	54	0
MBURv2_130229	2-octaprenylphenol hydroxylase	42	46	2.828427125	54	49	3.535533906
MBURv2_130861	conserved protein of unknown function	27	69	29.69848481	54	56	1.414213562
MBURv2_160157	conserved protein of unknown function	41	58	12.02081528	54	57	2.121320344
MBURv2_160238	Protein HflC	100	92	5.656854249	54	50	2.828427125
MBURv2_160339	conserved protein of unknown function	0	70	49.49747468	54	62	5.656854249
MBURv2_160461	conserved membrane protein of unknown function	85	46	27.57716447	54	56	1.414213562
MBURv2_160494	SNF2-related protein	29	31	1.414213562	54	47	4.949747468
MBURv2_210048	putative thiol-Disulfide oxidoreductase DCC	76	46	21.21320344	54	54	0
MBURv2_210108	conserved protein of unknown function	25	45	14.14213562	54	45	6.363961031
MBURv2_210545	conserved protein of unknown function	43	80	26.1629509	54	52	1.414213562
MBURv2_250102	conserved protein of unknown function	185	71	80.61017306	54	54	0
MBURv2_250109	conserved exported protein of unknown function	13	46	23.33452378	54	48	4.242640687
MBURv2_20001	3-deoxy-D-manno-octulosonic acid transferase	54	58	2.828427125	53	61	5.656854249
MBURv2_20143	Cyclic nucleotide-binding domain (CNMP-BD) protein	24	32	5.656854249	53	51	1.414213562
MBURv2_20209	protein of unknown function	60	57	2.121320344	53	57	2.828427125
MBURv2_20211	protein of unknown function	0	31	21.92031022	53	35	12.72792206
MBURv2_20329	membrane protein of unknown function	31	105	52.32590181	53	64	7.778174593
MBURv2_20389	putative two-component sensor protein histidine kinase	57	68	7.778174593	53	55	1.414213562
MBURv2_30049	conserved exported protein of unknown function	38	54	11.3137085	53	56	2.121320344
MBURv2_50133	conserved protein of unknown function	87	93	4.242640687	53	58	3.535533906
MBURv2_50415	conserved protein of unknown function	44	62	12.72792206	53	56	2.121320344
MBURv2_60030	conserved protein of unknown function	0	72	50.91168825	53	49	2.828427125
MBURv2_60051	protein of unknown function	0	69	48.7903679	53	52	0.707106781
MBURv2_60304	Diguanylate cyclase with PAS/PAC sensor	44	63	13.43502884	53	48	3.535533906
MBURv2_60311	conserved protein of unknown function	28	57	20.50609665	53	55	1.414213562
MBURv2_60363	"chemotaxis regulator, protein-glutamate methyltransferase"	30	64	24.04163056	53	47	4.242640687
MBURv2_60395	conserved protein of unknown function	97	58	27.57716447	53	58	3.535533906
MBURv2_130021	putative esterase YheT	44	59	10.60660172	53	56	2.121320344
MBURv2_130228	conserved protein of unknown function	25	35	7.071067812	53	45	5.656854249
MBURv2_130266	conserved protein of unknown function	77	57	14.14213562	53	50	2.121320344
MBURv2_130336	protein of unknown function	150	45	74.24621202	53	57	2.828427125
MBURv2_130406	conserved protein of unknown function	56	36	14.14213562	53	44	6.363961031
MBURv2_130724	multidrug efflux system protein	217	54	115.2584053	53	54	0.707106781
MBURv2_130746	outer membrane lipoprotein (lipocalin)	17	48	21.92031022	53	50	2.121320344
MBURv2_130947	exported protein of unknown function	117	54	44.54772721	53	45	5.656854249
MBURv2_130952	"Transcriptional regulator, XRE family"	26	27	0.707106781	53	45	5.656854249
MBURv2_130982	conserved protein of unknown function	75	46	20.50609665	53	53	0
MBURv2_190010	HAMP domain protein	60	65	3.535533906	53	54	0.707106781
MBURv2_190053	conserved exported protein of unknown function	57	55	1.414213562	53	53	0
MBURv2_240051	conserved protein of unknown function	33	41	5.656854249	53	52	0.707106781
MBURv2_240058	conserved protein of unknown function	81	55	18.38477631	53	53	0
MBURv2_250006	Type II and III secretion system protein	52	53	0.707106781	53	58	3.535533906
MBURv2_30092	ABC-2 type transporter	104	68	25.45584412	52	53	0.707106781
MBURv2_50301	hypothetical protein	45	77	22.627417	52	52	0
MBURv2_60113	Response regulator receiver and ANTAR domain protein	30	41	7.778174593	52	49	2.121320344
MBURv2_60291	putative excisionase	0	54	38.18376618	52	61	6.363961031
MBURv2_60296	putative Integrase family protein	51	47	2.828427125	52	53	0.707106781
MBURv2_80081	2OG-Fe(II) oxygenase	104	52	36.76955262	52	54	1.414213562
MBURv2_80104	conserved protein of unknown function	0	48	33.9411255	52	44	5.656854249
MBURv2_120022	conserved membrane protein of unknown function	77	60	12.02081528	52	51	0.707106781
MBURv2_120072	hydroxypyruvate isomerase	11	47	25.45584412	52	48	2.828427125
MBURv2_130017	conserved exported protein of unknown function	56	47	6.363961031	52	50	1.414213562
MBURv2_130490	cell wall shape-determining protein	38	56	12.72792206	52	54	1.414213562
MBURv2_130536	Major facilitator superfamily MFS_1	42	46	2.828427125	52	57	3.535533906
MBURv2_130682	protein of unknown function	141	64	54.44722215	52	61	6.363961031
MBURv2_130695	protein of unknown function	0	76	53.74011537	52	58	4.242640687
MBURv2_130859	mechanosensitive channel	64	77	9.192388155	52	53	0.707106781
MBURv2_130953	conserved protein of unknown function	21	26	3.535533906	52	46	4.242640687
MBURv2_160215	von Willebrand factor type A	39	47	5.656854249	52	49	2.121320344
MBURv2_160342	putative Response regulator receiver protein	45	55	7.071067812	52	46	4.242640687
MBURv2_190068	conserved protein of unknown function	56	43	9.192388155	52	44	5.656854249
MBURv2_190075	"Exodeoxyribonuclease V, beta subunit"	47	47	0	52	52	0
MBURv2_210221	glucose-1-phosphate thymidylyltransferase	20	31	7.778174593	52	42	7.071067812
MBURv2_210305	protein of unknown function	0	51	36.06244584	52	45	4.949747468
MBURv2_210360	conserved protein of unknown function	66	38	19.79898987	52	46	4.242640687
MBURv2_210428	conserved protein of unknown function	24	41	12.02081528	52	48	2.828427125
MBURv2_240020	conserved protein of unknown function	89	37	36.76955262	52	49	2.121320344
MBURv2_20033	Binding-protein-dependent transport systems inner membrane component	65	68	2.121320344	51	60	6.363961031
MBURv2_20485	"putative TRAP dicarboxylate transporter, DctM subunit"	57	57	0	51	57	4.242640687
MBURv2_20492	Peptidase M23	91	76	10.60660172	51	58	4.949747468
MBURv2_50103	Ribonuclease BN	93	60	23.33452378	51	49	1.414213562
MBURv2_50147	conserved protein of unknown function	123	39	59.39696962	51	43	5.656854249
MBURv2_50445	Lytic transglycosylase catalytic	69	60	6.363961031	51	54	2.121320344
MBURv2_60053	protein of unknown function	41	68	19.09188309	51	52	0.707106781
MBURv2_80082	PAS sensor diguanylate cyclase and phophodiesterase	73	77	2.828427125	51	57	4.242640687
MBURv2_120096	conserved protein of unknown function	53	62	6.363961031	51	51	0
MBURv2_130022	Hydroxyacylglutathione hydrolase	34	65	21.92031022	51	51	0
MBURv2_130358	Putative ABC-2 type transporter superfamily (fragment)	29	56	19.09188309	51	49	1.414213562
MBURv2_130627	protein of unknown function	219	72	103.9446968	51	56	3.535533906
MBURv2_130745	conserved protein of unknown function	0	36	25.45584412	51	42	6.363961031
MBURv2_130801	DNA helicase and single-stranded DNA-dependent ATPase	22	33	7.778174593	51	45	4.242640687
MBURv2_130868	putative ATPase	42	49	4.949747468	51	51	0
MBURv2_130902	putative membrane protein	66	54	8.485281374	51	53	1.414213562
MBURv2_160007	conserved protein of unknown function	48	33	10.60660172	51	44	4.949747468
MBURv2_160432	Diguanylate cyclase	25	49	16.97056275	51	49	1.414213562
MBURv2_180003	transposase	55	43	8.485281374	51	53	1.414213562
MBURv2_190124	Mutator MutT protein	46	54	5.656854249	51	53	1.414213562
MBURv2_20271	"Transcriptional regulator, TetR family"	103	51	36.76955262	50	49	0.707106781
MBURv2_20319	Arsenate reductase / phosphotyrosine protein phosphatase	109	32	54.44722215	50	56	4.242640687
MBURv2_20321	conserved protein of unknown function	171	70	71.4177849	50	56	4.242640687
MBURv2_30021	protein of unknown function	0	50	35.35533906	50	62	8.485281374
MBURv2_50212	"Transcriptional regulator, TetR family"	28	44	11.3137085	50	48	1.414213562
MBURv2_50244	protein of unknown function	32	61	20.50609665	50	53	2.121320344
MBURv2_50293	putative transmembrane protein	35	48	9.192388155	50	48	1.414213562
MBURv2_50397	Diguanylate cyclase	83	76	4.949747468	50	54	2.828427125
MBURv2_60001	protein of unknown function	41	42	0.707106781	50	50	0
MBURv2_60017	Membrane carboxypeptidase	93	60	23.33452378	50	47	2.121320344
