Gene ID	product	MB_31_BR1	MB_31_BR2	MIX_31_13_BR1	MIX_31_13_BR2	MIX_31_JLW8_BR1	MIX_31_JLW8_BR2
T449DRAFT_2586	ParB-like partition protein	2318.574186	2127.6465	2286.844815	2430.562277	1781.217441	2378.134545
T449DRAFT_2587	"F0F1-type ATP synthase, subunit I"	6751.681055	6674.555612	6270.536182	5420.352956	5318.985318	5970.319001
T449DRAFT_2588	"F0F1-type ATP synthase, alpha subunit"	18080.3444	18922.43231	18485.32892	15263.85871	20282.76974	18244.76757
T449DRAFT_2589	"ATP synthase, F0 subunit c"	18116.96723	21556.56995	17545.95159	17633.79266	19063.70037	16760.69255
T449DRAFT_2590	"ATP synthase, F0 subunit b"	23162.19861	30547.74698	23004.15737	24637.72119	28431.96936	25153.79592
T449DRAFT_2591	"ATP synthase, F1 delta subunit"	19902.76638	27301.5992	19316.90885	21899.4928	28216.45763	21127.87034
T449DRAFT_2592	"proton translocating ATP synthase, F1 alpha subunit"	51108.90891	67844.87212	49062.25355	52413.63671	74930.57276	51474.86575
T449DRAFT_2593	"ATP synthase, F1 gamma subunit"	22660.81458	31034.09358	23091.74276	24222.37194	37563.9544	26451.83002
T449DRAFT_2594	"ATP synthase, F1 beta subunit"	42725.76779	52677.95651	43861.99154	42953.8087	55460.51594	40263.50816
T449DRAFT_2595	"ATP synthase, F1 epsilon subunit"	12551.16842	15591.86935	13847.15335	12821.53273	18898.82091	13035.62172
T449DRAFT_2596	UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase	3498.352627	4543.072058	3659.336694	3710.996239	4893.154909	3988.717395
T449DRAFT_2597	"glucosamine--fructose-6-phosphate aminotransferase, isomerizing"	5340.82997	6587.262631	5430.293958	5648.387838	7454.628678	5879.956267
T449DRAFT_2598	TnsA endonuclease	2089.245487	2059.53879	1442.752684	1636.05979	1524.16128	1709.450312
T449DRAFT_2599	integrase family protein	2537.439219	2467.225788	1727.645809	2118.371664	2117.467672	2424.910549
T449DRAFT_2600	transposase	0	0	0	0	0	0
T449DRAFT_2601	transposase	34.8788896	34.53348692	34.64916386	40.72051469	57.12359141	21.2618198
T449DRAFT_2603	Tn7 transposition regulator TnsC/AAA domain	906.8511297	852.7852743	687.2084166	758.3064736	834.7833926	886.6178859
T449DRAFT_2604	TniQ protein	1164.082941	1165.505184	889.3285391	912.1395292	986.6802152	1079.037355
T449DRAFT_2605	hypothetical protein	682.754264	632.1546634	544.761854	598.1391158	611.4820807	653.800959
T449DRAFT_2606	hypothetical protein	1386.435862	1486.858465	1556.324943	1678.590106	1146.366618	1361.819558
T449DRAFT_2608	EcoRII C terminal	3515.792072	3805.398406	3398.505489	3342.701806	3894.790323	3492.253903
T449DRAFT_2609	T/G mismatch-specific endonuclease	2485.992856	2499.840748	2405.229458	2341.882045	1857.814984	2252.689808
T449DRAFT_2610	DNA-methyltransferase Dcm	8257.577114	8097.14342	8080.954994	7675.36457	7133.957609	7931.721878
T449DRAFT_2611	Protein of unknown function (DUF2971)	1559.958338	1719.000238	1593.861538	1663.2068	1643.601516	1627.592306
T449DRAFT_2612	"DNA/RNA helicase, superfamily II, SNF2 family"	2555.750636	2679.223027	2555.375835	2461.328888	3011.971183	2513.147101
T449DRAFT_2613	"Restriction endonuclease EcoRII, N-terminal"	446.4497869	498.8170333	412.902536	411.7296486	494.638371	467.7600357
T449DRAFT_2614	"Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase"	3474.809377	3673.979303	3151.148958	3593.359197	3501.4165	3560.291726
T449DRAFT_2615	HNH endonuclease	2706.601833	2476.818423	2291.657199	2175.380385	2423.857844	2376.008363
T449DRAFT_2616	hypothetical protein	1463.169419	1369.828315	1108.773244	1213.471338	1246.332903	1384.144469
T449DRAFT_2617	hypothetical protein	2063.958292	1888.789882	1632.360609	1755.506633	1568.302237	1928.447056
T449DRAFT_2618	diguanylate cyclase (GGDEF) domain-containing protein	5649.508143	6256.316714	5180.049997	5403.15985	7275.468324	6257.353569
T449DRAFT_2619	predicted dithiol-disulfide isomerase involved in polyketide biosynthesis	7555.63946	8568.141811	6937.532586	7257.300619	9133.283308	8033.778613
T449DRAFT_2620	cytochrome c553	8246.241474	9465.053208	9183.953377	9467.972117	9165.739894	8998.002141
T449DRAFT_2621	ribosome biogenesis GTP-binding protein YsxC/EngB	1052.470494	1157.831075	1174.221664	1143.794013	1196.998893	1096.046811
T449DRAFT_2622	"metal-dependent hydrolase, beta-lactamase superfamily I"	1767.487731	1778.474577	1718.021041	1754.601733	2087.607613	1866.787779
T449DRAFT_2623	predicted signal transduction protein	2758.920168	2953.572396	2860.480972	2823.289019	3297.58914	3076.585326
T449DRAFT_2624	DNA polymerase I	4566.518621	4417.408536	4591.976688	4908.179371	4630.905694	4561.723439
T449DRAFT_2625	"(p)ppGpp synthetase, RelA/SpoT family"	3618.684796	3466.778382	3667.998985	3701.042336	3605.277576	3734.638649
T449DRAFT_2626	nucleotide sugar dehydrogenase	2984.760978	2852.849725	2457.203204	2800.666511	2554.982452	2818.254215
T449DRAFT_2627	competence protein ComEA-like protein with helix-hairpin-helix repeat region	1538.159032	1745.859617	1882.60457	1891.241682	1875.990672	2252.689808
T449DRAFT_2628	hypothetical protein	1704.705729	1864.808294	2687.235153	2129.230468	1576.091817	1662.674309
T449DRAFT_2629	nucleotidyltransferase/DNA polymerase involved in DNA repair	2040.415042	2024.046039	2239.683453	2115.656963	2005.817016	1799.813046
T449DRAFT_2630	Domain of unknown function (DUF4389)	5205.674273	5237.57885	5502.479717	5416.733355	5133.333646	5162.369849
T449DRAFT_2631	hypothetical protein	8232.289919	8166.210394	9091.555607	8953.083831	8419.238415	8178.358988
T449DRAFT_2632	tyrosine recombinase XerC	1763.127869	1742.022563	1484.139185	1544.664857	1864.306301	1743.469224
T449DRAFT_2633	hypothetical protein	2345.605326	2201.509791	2244.495837	2206.146996	2499.157124	2136.81289
T449DRAFT_2634	diaminopimelate epimerase	3464.34571	3369.892766	3466.84134	3728.189345	3367.695366	3113.79351
T449DRAFT_2635	diaminopimelate decarboxylase	7762.296881	7029.483116	7723.876111	7952.26407	7411.785985	7131.214363
T449DRAFT_2636	hypothetical protein	589.4532343	513.2059862	620.7975192	547.4646976	445.3043603	498.5896744
T449DRAFT_2637	cyclic nucleotide-binding protein	803.9584054	756.8589218	778.6437101	823.4592972	660.8160915	818.5800625
T449DRAFT_2638	uncharacterized small protein	61.91002905	72.90402795	71.22328127	90.49003265	49.33401076	85.04727922
T449DRAFT_2639	phosphate-selective porin	1108.276717	1035.045344	1283.944016	1128.410707	950.3288388	907.8797057
T449DRAFT_2640	sulfate/thiosulfate-binding protein	383.6677856	434.5463771	426.3772108	397.2512434	405.0581936	377.3973015
T449DRAFT_2641	sulfate/thiosulfate-binding protein	276.4152001	314.6384364	275.2683573	282.3289019	293.4075377	232.8169269
T449DRAFT_2642	"sulfate ABC transporter, permease protein CysT"	173.5224758	215.8342933	274.3058806	228.0348823	237.5822097	171.1576494
T449DRAFT_2643	"sulfate ABC transporter, permease protein CysW"	200.5536152	200.4860769	239.6567167	220.7956797	205.1256237	195.6087422
T449DRAFT_2644	"sulfate ABC transporter, ATP-binding protein"	464.761204	388.5017279	487.9757244	407.2051469	397.268613	390.1543934
T449DRAFT_2645	transcriptional regulator	1005.383993	990.919222	1065.461789	1027.061871	865.9417152	895.1226138
T449DRAFT_2646	hypothetical protein	600.7888734	541.0246285	658.3341134	562.8480031	528.3932205	427.3625781
T449DRAFT_2647	"chromate transporter, chromate ion transporter family"	1629.716117	1615.399777	1879.717139	1592.624575	1303.456495	1303.349554
T449DRAFT_2648	protein of unknown function (DUF1259)	2065.702237	2312.78436	1903.779059	1981.731715	1956.483006	1744.532315
T449DRAFT_2649	hypothetical protein	422.9065364	441.2612218	360.9287902	391.8218414	482.9540001	360.3878457
T449DRAFT_2650	hypothetical protein	1029.799216	1034.086081	1047.17473	970.0531501	1116.506559	1068.406445
T449DRAFT_2651	RNA 3'-phosphate cyclase	2345.605326	1885.912091	2050.075528	2186.239189	1482.61685	1624.403033
T449DRAFT_2652	hypothetical protein	203.1695319	188.9749146	182.870587	212.6515767	194.7395162	201.9872881
T449DRAFT_2653	sterol desaturase	229.3286991	184.1785969	260.8312057	218.985879	344.0398119	230.6907449
T449DRAFT_2654	Desulfoferrodoxin	1832.885649	1939.630849	1876.829709	2179.904887	1804.586183	1837.021231
T449DRAFT_2655	Cytochrome C'	1949.729929	2053.783208	2096.274414	2151.852977	1509.880382	1779.614318
T449DRAFT_2656	hypothetical protein	39.2387508	64.27065622	78.92309546	66.96262416	63.61490861	89.29964318
T449DRAFT_2657	hypothetical protein	6.975777921	16.30747994	8.662290965	12.66860457	11.68437097	7.441636932
T449DRAFT_2658	Arylsulfotransferase (ASST)	225.8408102	226.3861921	212.707367	182.789866	202.5290968	171.1576494
T449DRAFT_2659	hypothetical protein	151.7231698	122.7857313	143.4090393	125.7811454	155.7916129	109.498372
T449DRAFT_2660	hypothetical protein	88.94116849	70.9855009	65.44842063	73.29692645	75.29927958	71.22709635
T449DRAFT_2661	hypothetical protein	1384.691917	1554.966175	1305.118505	1346.491686	1382.650565	1490.453568
T449DRAFT_2662	hypothetical protein	326.98959	362.6016127	334.9419173	333.9082205	298.6005914	314.6749331
T449DRAFT_2663	hypothetical protein	797.8545997	733.8365971	657.3716366	727.5398625	546.5689087	622.9713203
T449DRAFT_2664	Aspartyl protease	266.8235055	227.3454556	209.8199367	208.1270751	190.8447258	163.7160125
T449DRAFT_2665	hypothetical protein	91.55708521	70.9855009	67.37337417	71.4871258	62.31664517	59.53309545
T449DRAFT_2666	hypothetical protein	158.6989477	131.419103	131.859318	125.7811454	111.6506559	137.1387377
T449DRAFT_2668	dihydroxyacid dehydratase	5289.383608	5105.200484	4931.73099	5471.932275	5613.691119	4933.805286
T449DRAFT_2669	cation/multidrug efflux pump	405.4670916	342.4570787	384.9907096	319.4298153	311.5832259	327.432025
T449DRAFT_2670	"RND family efflux transporter, MFP subunit"	138.6435862	128.5413124	154.9587606	167.4065604	141.5107151	138.2018287
T449DRAFT_2671	"Zn-dependent hydrolase, glyoxylase"	164.8027534	213.9157662	189.6079245	241.6083872	177.8620914	199.8611062
T449DRAFT_2672	"transcriptional regulator, TetR family"	1474.505058	1669.118535	2034.6759	1219.80564	1243.736377	866.419157
T449DRAFT_2673	"RND family efflux transporter, MFP subunit"	4178.490974	4498.945935	5453.393401	3520.06227	3137.902737	2692.809478
T449DRAFT_2674	cation/multidrug efflux pump	9567.279418	9884.251369	10063.65715	6764.129941	6767.847318	5433.458051
T449DRAFT_2675	hypothetical protein	509.2317882	555.4135814	513.9625973	362.8650309	392.0755592	316.8011151
T449DRAFT_2676	cation/multidrug efflux pump	8818.255264	8949.928695	8955.846381	6587.674377	6401.737028	4817.928368
T449DRAFT_2677	hypothetical protein	333.965368	373.1535115	328.2045799	207.2221748	254.4596344	137.1387377
T449DRAFT_2678	"efflux transporter, outer membrane factor lipoprotein, NodT family"	4496.760842	4907.592197	5062.627831	3954.414427	3371.590156	2498.263827
T449DRAFT_2679	hypothetical protein	313.0380342	363.5608762	308.9550444	361.9601306	277.8283764	287.0345674
T449DRAFT_2680	hypothetical protein	10.46366688	15.34821641	10.58724451	8.144102939	16.87742473	13.82018287
T449DRAFT_2681	TonB family protein	79.34947385	135.2561571	100.0975845	88.680232	94.7732312	129.6971008
T449DRAFT_2682	biopolymer transport protein	100.2768076	129.500576	96.24767739	95.91943461	111.6506559	98.86746209
T449DRAFT_2683	biopolymer transport protein	78.47750161	70.9855009	65.44842063	82.34592972	68.80796238	73.35327833
T449DRAFT_2684	outer membrane receptor protein	114.2283635	141.9710018	162.6585748	121.2566438	168.7742473	147.7696476
T449DRAFT_2685	gluconolactonase	148.2352808	151.5636371	161.696098	144.7840522	167.4759839	178.5992864
T449DRAFT_2686	dienelactone hydrolase-like enzyme	94.17300193	103.6004608	107.7973987	95.91943461	101.2645484	94.61509813
T449DRAFT_2687	thiol:disulfide interchange protein	209.2733376	170.7489076	147.2589464	172.8359624	173.9673011	190.2932873
T449DRAFT_2688	Peroxiredoxin	121.2041414	138.1339477	146.2964696	120.3517434	123.3350269	135.0125558
T449DRAFT_2689	cytochrome b	143.0034474	164.9933264	146.2964696	169.2163611	149.3002957	152.0220116
T449DRAFT_2690	cytochrome c556	214.5051711	235.0195638	260.8312057	264.2308954	207.7221506	225.3752899
T449DRAFT_2692	hypothetical protein	6.103805681	3.837054103	3.849907096	9.049003265	11.68437097	10.6309099
T449DRAFT_2693	TonB-dependent receptor family protein	688.8580697	643.6658257	560.1614824	584.5656109	581.6220216	711.2078725
T449DRAFT_2694	Rhodanese-related sulfurtransferase	58.42214009	63.31139269	111.6473058	82.34592972	58.42185485	68.03782338
T449DRAFT_2695	Protein of unknown function (DUF1553)/Protein of unknown function (DUF1549)	366.2283408	514.1652498	614.0601818	570.0872057	490.7435807	489.0218555
T449DRAFT_2696	Protein of unknown function (DUF1501)	379.3079244	469.0798641	467.7637121	494.9804786	480.3574732	406.1007583
T449DRAFT_2697	hypothetical protein	73.24566817	112.2338325	73.14823482	82.34592972	98.66802152	66.97473239
T449DRAFT_2698	Peroxiredoxin	170.0345868	173.6266981	196.3452619	193.6486699	181.7568817	165.8421945
T449DRAFT_2699	Cytochrome c	147.3633086	137.1746842	151.1088535	141.1644509	135.0193979	112.687645
T449DRAFT_2700	PepSY-associated TM helix	422.0345642	400.9721537	492.7881082	438.8766584	340.1450216	377.3973015
T449DRAFT_2701	"response regulator with CheY-like receiver, AAA-type ATPase, and DNA-binding domains"	315.6539509	299.29022	328.2045799	325.7641176	329.758914	296.6023863
T449DRAFT_2702	"twin arginine-targeting protein translocase, TatA/E family"	35.75086184	35.49275045	44.2739316	41.62541502	46.73748388	44.64982159
T449DRAFT_2703	twin arginine-targeting protein translocase TatB	57.55016785	57.55581154	81.81052578	62.43812253	57.12359141	59.53309545
T449DRAFT_2704	Sec-independent protein translocase TatC	95.04497417	96.88561609	100.0975845	73.29692645	103.8610753	95.67818912
T449DRAFT_2705	YeeE/YedE family protein (DUF395)	66.26989025	57.55581154	57.74860644	66.96262416	50.6322742	48.90218555
T449DRAFT_2706	predicted transporter component	115.1003357	95.92635257	124.1595038	127.590946	102.5628118	83.98418823
T449DRAFT_2707	long-chain fatty acid transport protein	62.78200129	59.47433859	63.52346708	57.00872057	46.73748388	64.8485504
T449DRAFT_2708	cysteine synthase A	190.9619206	228.3047191	259.868729	180.9800653	155.7916129	152.0220116
T449DRAFT_2709	serine O-acetyltransferase	95.91694641	115.1116231	116.4596896	109.4929395	119.4402366	82.92109724
T449DRAFT_2710	hypothetical protein	539.7508166	610.0916023	554.3866218	594.5195145	582.920285	582.5738627
T449DRAFT_2711	"cysteine desulfurase-like protein, SufS subfamily"	1009.743854	1111.786426	1326.292994	1118.456804	977.5923711	814.3276985
T449DRAFT_2712	FAD/FMN-dependent dehydrogenase	7611.445684	7493.766663	7603.566514	8289.791891	6762.654264	6788.899064
T449DRAFT_2713	hypothetical protein	129.9238638	131.419103	122.2345503	142.0693513	127.2298172	139.2649197
T449DRAFT_2714	hypothetical protein	1105.6608	1158.790339	1063.536835	1203.517434	1116.506559	1342.683921
T449DRAFT_2715	hypothetical protein	100.2768076	90.17077141	79.88557224	68.77242482	72.7027527	87.1734612
T449DRAFT_2716	protein of unknown function DUF81	485.6885377	437.4241677	398.4653844	363.7699313	303.7936452	369.9556646
T449DRAFT_2717	PAS domain S-box/diguanylate cyclase (GGDEF) domain-containing protein	669.6746804	727.1217525	651.5967759	720.3006599	847.766027	700.5769626
T449DRAFT_2718	L-alanine dehydrogenase	3263.792095	3520.497139	2758.458434	3320.079298	3047.024296	2875.661129
T449DRAFT_2720	hypothetical protein	662.6989025	726.1624889	725.7074875	815.3151942	732.2205807	721.8387824
T449DRAFT_2721	"sodium/proton antiporter, NhaD family (TC 2.A.62)"	3533.231517	3744.964804	4115.550685	4519.072231	3497.52171	3460.361173
T449DRAFT_2722	membrane-associated lipoprotein involved in thiamine biosynthesis	132.5397805	185.1378605	135.7092251	154.7379558	173.9673011	142.4541927
T449DRAFT_2724	hypothetical protein	32.26297288	26.85937872	22.1369658	26.24210947	31.15832259	32.9558207
T449DRAFT_2725	sulfite reductase (NADPH) alpha subunit	583.3494286	523.757885	419.6398734	478.6922727	412.8477743	494.3373105
T449DRAFT_2726	sulfite reductase (NADPH) beta subunit	514.4636216	427.8315324	386.9156631	427.1129541	380.3911882	406.1007583
T449DRAFT_2727	predicted glutamine amidotransferase	164.8027534	148.6858465	127.0469342	126.6860457	115.5454463	140.3280107
T449DRAFT_2728	EAL domain-containing protein	70.62975145	80.57813616	66.4108974	64.24792318	61.01838173	52.09145852
T449DRAFT_2729	methyl-accepting chemotaxis protein	178.7543092	153.4821641	151.1088535	163.7869591	177.8620914	173.2838314
T449DRAFT_2730	predicted permease	2492.096662	2105.583439	2990.415337	2743.65779	2203.153059	2143.191436
T449DRAFT_2731	hypothetical protein	1097.81305	1301.720604	1448.527545	1487.656137	1211.27979	1177.904817
T449DRAFT_2732	predicted membrane protein	1306.214416	1372.706105	2723.80927	1817.039856	1134.682247	998.2424398
T449DRAFT_2733	hypothetical protein	1321.037944	1295.965023	1720.908472	1433.362117	1039.909016	1125.813359
T449DRAFT_2734	conserved hypothetical protein	431.6262588	386.5832008	415.7899663	365.5797319	244.0735269	289.1607493
T449DRAFT_2735	PAS domain S-box	1566.062143	1456.162032	1766.14488	1684.924408	1172.331887	1306.538827
T449DRAFT_2736	PAS domain S-box	4317.134561	4249.537419	3771.946477	3589.739595	3945.422597	4165.1905
T449DRAFT_2737	hypothetical protein	74.98961265	100.7226702	86.62290965	74.20182678	68.80796238	82.92109724
T449DRAFT_2738	cation/multidrug efflux pump	603.4047901	629.2768728	649.6718224	635.2400292	501.1296882	536.8609501
T449DRAFT_2739	"RND family efflux transporter, MFP subunit"	146.4913363	118.9486772	129.9343645	124.8762451	125.9315538	156.2743756
T449DRAFT_2740	"efflux transporter, outer membrane factor lipoprotein, NodT family"	87.19722401	100.7226702	96.24767739	95.01453429	111.6506559	90.36273417
T449DRAFT_2741	outer membrane transport energization protein ExbD (TC 2.C.1.1.1)	49.70241768	39.32980455	40.4240245	48.86461763	57.12359141	38.27127565
T449DRAFT_2742	biopolymer transport protein	79.34947385	84.41519026	69.29832772	92.29983331	92.17670431	68.03782338
